Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
877;"Faculdade Táhirih (FT)";AM;Privada;;;875;4.05;596;3.17;;;860;0.88;;
878;"Faculdade do Norte Pioneiro (FANORPI)";PR;Privada;0;0;876;4.04;893;0.76;533;1.41;740;1.87;;
879;"Faculdade Dom Bosco de Ubiratã (DOM BOSCO UBIRATÃ)";PR;Privada;;;877;4.03;957;0.24;241;2.83;850;0.96;;
880;"Faculdade de Ciências Aplicadas de Limoeiro (FACAL)";PE;Pública;;;878;3.96;506;3.9;;;959;0.06;;
881;"Faculdade do Vale do Jaguaribe (FVJ)";CE;Privada;;;879;3.93;865;0.99;591;1.13;748;1.81;;
882;"Instituto Superior de Educação de Barretos (ISEB)";SP;Privada;;;881;3.89;945;0.34;418;1.97;775;1.58;;
883;"Faculdade Vale do Gorutuba (FAVAG)";MG;Privada;;;882;3.87;833;1.25;815;0.04;655;2.58;;
884;"Faculdade do Nordeste da Bahia (FANEB)";BA;Privada;;;883;3.84;666;2.6;;;816;1.24;;
885;"Faculdade da Cidade de Maceió (FACIMA)";AL;Privada;;;884;3.81;812;1.42;737;0.42;728;1.97;;
886;"Faculdade de Educação de Tangará da Serra (FACEDUTS)";MT;Privada;;;885;3.78;930;0.46;741;0.4;614;2.92;;
887;"Instituto Superior de Educação do Cecap (ISCECAP)";DF;Privada;;;886;3.74;706;2.28;593;1.12;925;0.34;;
888;"Faculdade Villas Boas (FVB)";SP;Privada;;;887;3.73;617;3;;;878;0.73;;
889;"Faculdade Metropolitana da Grande Recife (UNESJ)";PE;Privada;0;0;888;3.72;533;3.68;;;961;0.04;;
890;"Instituto de Ensino Superior Santa Cecília (IESC)";AL;Privada;;;889;3.69;924;0.51;692;0.64;660;2.54;;
891;"Faculdades Integradas de Sergipe (FISE)";SE;Privada;;;890;3.67;671;2.56;;;832;1.11;;
892;"Instituto Superior de Educação de Guaratuba (ISEPE Guaratuba)";PR;Privada;0;0;891;3.61;973;0.11;274;2.67;866;0.83;;
893;"Faculdade Presidente Antônio Carlos de Uberaba";MG;Privada;;;892;3.59;888;0.8;385;2.13;886;0.66;;
894;"Faculdade Anchieta do Recife (FAR)";PE;Privada;;;893;3.57;623;2.95;;;891;0.62;;
895;"Faculdade Raimundo Marinho (FRM)";AL;Privada;0;0;894;3.56;715;2.21;822;0.01;804;1.34;;
896;"Faculdade Vizinhança Vale do Iguaçu (VIZIVALI)";PR;Pública;;;895;3.55;618;2.99;;;898;0.56;;
897;"Faculdade Guaraí (FAG)";TO;Privada;;;896;3.55;848;1.13;690;0.65;752;1.77;;
898;"Faculdade Piemonte (FAP)";BA;Privada;;;897;3.47;774;1.73;;;756;1.74;;
899;"Instituto Superior de Educação de Garça (ISEG)";SP;Privada;;;898;3.44;745;1.96;;;787;1.48;;
900;"Faculdade Presidente Antônio Carlos de Aimorés (FUNEC Aimorés)";MG;Privada;;;899;3.43;936;0.41;764;0.29;637;2.73;;
901;"Instituto de Ensino Superior do Amapá (IESAP)";AP;Privada;;;900;3.4;984;0.02;632;0.93;670;2.45;;
902;"Faculdade de Educação e Estudos Sociais de Governador Valadares (FUNEES G. Valadares)";MG;Privada;;;901;3.38;957;0.24;299;2.55;895;0.59;;
903;"Faculdade José Lacerda Filho de Ciências Aplicadas (FAJOLCA)";PE;Privada;0;0;902;3.37;734;2.05;558;1.29;963;0.03;;
904;"Faculdade de Ciências Sociais Aplicadas de Cascavel (FCSAC)";PR;Privada;;;903;3.35;634;2.86;;;907;0.49;;
905;"Fundação de Ensino Superior de Clevelândia (FESC)";PR;Privada;;;904;3.31;765;1.8;513;1.51;;;;
906;"Faculdade de Formação de Professores de Belo Jardim (FABEJA)";PE;Pública;0;0;905;3.26;825;1.31;;;731;1.95;;
907;"Faculdade Eugênio Gomes";BA;Privada;;;906;3.2;692;2.39;;;868;0.81;;
908;"Faculdade de Educação Ciências e Letras de Paraíso (FECIPAR)";TO;Privada;0;0;907;3.18;976;0.09;620;0.99;713;2.1;;
909;"Faculdade de Ciências Sociais Aplicadas de Belo Horizonte (FACISABH)";MG;Privada;;;908;3.17;891;0.78;447;1.83;898;0.56;;
910;"Instituto Superior de Educação Santa Rita de Cássia (ISESC)";GO;Privada;;;909;3.14;869;0.96;;;703;2.18;;
911;"Faculdade Evangélica de Salvador (FACESA)";BA;Privada;;;910;3.12;602;3.12;;;;;;
912;"Faculdade Presidente Antônio Carlos de Ponte Nova (FUNEES Ponte Nova)";MG;Privada;;;911;3.05;876;0.9;480;1.67;908;0.48;;
913;"Faculdade Católica de Anápolis (CATÓLICA DE ANÁPOLIS)";GO;Privada;;;912;3.03;885;0.83;;;701;2.2;;
914;"Faculdade de Filosofia Ciências e Letras de São José do Rio Pardo (FFCL)";SP;Pública;;;913;3.01;690;2.41;735;0.43;945;0.17;;
915;"Faculdade do Sertão Baiano (FASBE)";BA;Privada;;;914;2.97;909;0.63;579;1.19;827;1.15;;
916;"Faculdade de Educação (ISECUB)";ES;Privada;;;915;2.96;721;2.16;661;0.79;965;0.01;;
916;"Faculdade Do Planalto Central (FAPLAC)";GO;Privada;;;915;2.96;775;1.72;;;816;1.24;;
918;"Faculdade Presidente Antônio Carlos de Arcos (FUNEES Arcos)";MG;Privada;;;917;2.95;699;2.34;698;0.61;;;;
919;"Faculdade de Tecnologia Paulista";SP;Privada;;;918;2.92;754;1.89;;;842;1.03;;
920;"Faculdade São Salvador (FSS)";BA;Privada;;;919;2.91;798;1.53;;;799;1.38;;
921;"Faculdade de Educação e Tecnologia da Região Missioneira (FETREMIS)";RS;Privada;;;920;2.83;973;0.11;319;2.45;933;0.27;;
922;"Faculdade de Ciências e Letras de Bragança Paulista (FESB)";SP;Pública;0;0;921;2.79;861;1.02;540;1.38;919;0.39;;
923;"Faculdade de Amambai (FIAMA)";MS;Privada;;;922;2.75;851;1.1;719;0.51;828;1.14;;
923;"Faculdade de Ciências Educacionais de Capim Grosso (FCG)";BA;Privada;;;922;2.75;929;0.47;546;1.35;854;0.93;;
925;"Instituto Superior de Educação São Judas Tadeu (ISESJT)";PI;Privada;;;924;2.73;962;0.2;822;0.01;662;2.52;;
926;"Faculdade Raimundo Marinho de Penedo";AL;Privada;;;925;2.67;892;0.77;795;0.14;754;1.76;;
927;"Faculdade Presidente Antônio Carlos de Itanhandu (FUNEES Itanhandu)";MG;Privada;;;927;2.66;967;0.16;313;2.48;964;0.02;;
928;"Faculdade Santa Rita (FASAR)";SP;Privada;;;928;2.63;702;2.31;;;927;0.32;;
929;"Faculdade Presidente Antônio Carlos de Baependi (FUNEES Baependi)";MG;Privada;;;929;2.56;909;0.63;449;1.82;953;0.11;;
930;"Faculdade de Ciências de Wenceslau Braz (FACIBRA)";PR;Privada;;;930;2.48;939;0.39;451;1.81;932;0.28;;
931;"Faculdade de Presidente Venceslau (FAPREV)";SP;Privada;;;931;2.41;878;0.88;657;0.81;879;0.72;;
932;"Faculdade Unissa de Sarandi";PR;Privada;;;932;2.4;890;0.79;;;772;1.61;;
933;"Faculdade Vasco da Gama (FVG)";BA;Privada;;;933;2.4;931;0.45;758;0.32;769;1.63;;
934;"União de Escolas Superiores da Funeso (UNESF)";PE;Privada;;;934;2.37;805;1.48;640;0.89;;;;
935;"Faculdade Presidente Antônio Carlos de Ribeirão das Neves (FUNEES R. das Neves)";MG;Privada;;;935;2.34;842;1.18;605;1.06;954;0.1;;
936;"Faculdade de Educação Santa Terezinha (FEST)";MA;Privada;;;936;2.34;959;0.23;636;0.91;821;1.2;;
937;"Faculdade Presidente Antônio Carlos de Montes Claros (FUNEC Montes Claros)";MG;Privada;;;937;2.26;940;0.38;447;1.83;960;0.05;;
938;"Faculdade Guilherme Guimbala (FGG)";SC;Privada;;;938;2.24;893;0.76;624;0.97;904;0.51;;
939;"Faculdade Barão de Piratininga (AES)";SP;Privada;;;939;2.23;871;0.94;;;810;1.29;;
940;"Faculdade de Ciências Sociais de Guarantã do Norte (FCSGN)";MT;Privada;;;940;2.19;904;0.67;;;783;1.52;;
941;"Faculdade Evangélica Cristo Rei (FECR)";PI;Privada;;;941;2.16;960;0.22;819;0.02;734;1.92;;
942;"Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete";MG;Privada;;;942;2.13;796;1.55;;;896;0.58;;
943;"Faculdade Regional de Filosofia, Ciências e Letras de Candeias (FAC)";BA;Privada;;;943;2.07;856;1.06;782;0.2;868;0.81;;
944;"Instituto Superior de Educação de Santos Dumont (ISESD)";MG;Privada;;;944;2.03;862;1.01;708;0.56;910;0.46;;
945;"Centro de Ensino Superior de Arcoverde (CESA)";PE;Pública;;;945;1.91;752;1.91;;;;;;
946;"Faculdade Paschoal Dantas (FPD)";SP;Privada;;;946;1.89;888;0.8;675;0.72;921;0.37;;
947;"Faculdade Itaquá (UNEITAQUÁ)";SP;Privada;;;947;1.85;855;1.07;;;872;0.78;;
947;"Faculdade Arnaldo Horácio Ferreira (FAAHF)";BA;Privada;;;947;1.85;895;0.75;;;833;1.1;;
949;"Faculdades Integradas de Itararé (FAFIT-FACIC)";SP;Privada;;;949;1.85;964;0.19;573;1.22;913;0.44;;
950;"Instituto Superior de Educação Santa Cruz (ISED)";PE;Privada;;;950;1.83;866;0.98;;;863;0.85;;
951;"Faculdade Unilagos (UNILAGOS)";PR;Privada;;;951;1.77;880;0.87;712;0.54;923;0.36;;
952;"Faculdade do Tapajós (FAT)";PA;Privada;;;952;1.67;986;0.01;;;766;1.66;;
953;"Faculdade Presidente Antônio Carlos de São Lourenço (FUNEES São Lourenço)";MG;Privada;;;953;1.66;787;1.62;;;961;0.04;;
954;"Faculdade Presidente Antônio Carlos de São João Nepomuceno (FUNEES SJN)";MG;Privada;;;954;1.61;809;1.44;;;945;0.17;;
955;"Faculdade Presidente Antônio Carlos de Senhora dos Remédios (FUNEES)";MG;Privada;;;955;1.6;971;0.13;521;1.47;;;;
956;"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)";PA;Pública;0;0;956;1.56;920;0.54;739;0.41;892;0.61;;
957;"Centro de Educação Técnica da Utramig (UTRAMIG)";MG;Pública;;;957;1.53;798;1.53;;;;;;
958;"Faculdade Dom Bosco de Goioerê (DOM BOSCO GOIOERÊ)";PR;Privada;;;958;1.46;977;0.08;;;799;1.38;;
959;"Faculdade São Gabriel Da Palha (FASG)";ES;Privada;;;959;1.45;978;0.07;;;799;1.38;;
960;"Faculdade de Tecnologia de Macapá (FTA)";AP;Privada;;;960;1.44;952;0.28;;;826;1.16;;
961;"Faculdade Presidente Antônio Carlos de Lagoa Santa (FUNEES)";MG;Privada;;;961;1.42;827;1.3;;;951;0.12;;
962;"Faculdade Roraimense de Ensino Superior (FARES)";RR;Privada;;;962;1.37;915;0.58;801;0.11;884;0.68;;
963;"Faculdade Presidente Antônio Carlos de Lambari (FUNEES Lambari)";MG;Privada;;;963;1.32;936;0.41;682;0.69;939;0.22;;
964;"Faculdade de Formação de Professores da Mata Sul (FAMASUL)";PE;Pública;;;964;1.17;941;0.37;659;0.8;;;;
965;"Faculdade de Filosofia, Ciências e Letras de Itapetininga (FFCLI)";SP;Privada;;;965;1.09;968;0.15;655;0.82;951;0.12;;
966;"Faculdade Presidente Antônio Carlos de Sabará (FUNEES Sabará)";MG;Privada;;;966;1;911;0.62;764;0.29;955;0.09;;
967;"Faculdade de Porto Velho (FIP)";RO;Privada;;;967;0.98;965;0.18;715;0.53;933;0.27;;
968;"Instituto Superior de Educação Carlos Chagas (ISECC)";MG;Privada;;;968;0.94;949;0.31;694;0.63;;;;
969;"Instituto Superior de Educação de Salgueiro (ISES)";PE;Privada;;;969;0.92;948;0.32;700;0.6;;;;
970;"Faculdade Presidente Antônio Carlos de Vazante (FEES Vazante)";MG;Privada;;;970;0.88;927;0.49;760;0.31;956;0.08;;
971;"Faculdade de Ciências Gerenciais Em Votuporanga";SP;Privada;;;971;0.87;901;0.7;;;945;0.17;;
971;"Centro Universitário do Norte Paulista (UNORP)";SP;Privada;;;971;0.87;933;0.44;;;914;0.43;;
973;"Faculdade Santo Antonio (FSA)";BA;Privada;;;973;0.86;981;0.05;;;868;0.81;;
974;"Faculdade Montenegro (FAM)";BA;Privada;;;974;0.85;956;0.25;745;0.38;939;0.22;;
975;"Faculdade São Tomaz de Aquino (FSTA)";BA;Privada;;;975;0.8;;;729;0.46;925;0.34;;
976;"Faculdade Presidente Antônio Carlos de Itambacuri (FUNEES Itambacuri)";MG;Privada;;;976;0.78;968;0.15;721;0.5;950;0.13;;
976;"Faculdade de Ciências Humanas do Sertão Central (FACHUSC)";PE;Pública;;;976;0.78;941;0.37;799;0.12;931;0.29;;
978;"Faculdade Presidente Antônio Carlos de Elói Mendes (FUNEES)";MG;Privada;;;978;0.71;928;0.48;776;0.23;;;;
979;"Faculdade do Sertão (UESSBA)";BA;Privada;;;979;0.69;925;0.5;;;943;0.19;;
980;"Instituto Superior de Educação de Pesqueira (ISEP)";PE;Privada;;;980;0.68;919;0.55;797;0.13;;;;
981;"Instituto de Ensino Superior Miguel de Cervantes (IESMC)";MA;Privada;;;981;0.62;943;0.36;;;935;0.26;;
982;"Faculdade Pan Americana (FPA)";PA;Privada;;;982;0.46;982;0.04;778;0.22;942;0.2;;
983;"Faculdade de Ensino Regional Alternativa (FERA)";AL;Privada;;;983;0.42;975;0.1;758;0.32;;;;
984;"Faculdade de Ciências Humanas e Sociais Aplicadas do Cabo de Santo Agostinho (FACHUCA)";PE;Pública;;;984;0.31;970;0.14;;;945;0.17;;
985;"Instituto Superior de Educação do Sul do Piauí (ISESPI)";PI;Privada;;;985;0.3;984;0.02;815;0.04;937;0.24;;
986;"Instituto Natalense De Educação Superior (INAES)";RN;Privada;;;986;0.07;978;0.07;;;;;;
987;"Faculdade de Formação de Professores de Araripina (FAFOPA)";PE;Pública;;;987;0.06;980;0.06;;;;;;
988;"Faculdade De Filosofia, Ciências E Letras De Boa Esperança (FAFIBE)";MG;Privada;;;988;0.03;983;0.03;;;;;;
