Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
174;"Universidade Estadual de Roraima (UERR)";RR;Pública;;;167;4.95;179;0.77;80;2.01;138;2.17;;
175;"Faculdade de Presidente Venceslau (FAPREV)";SP;Privada;;;168;4.54;146;2.11;136;0.6;146;1.83;;
176;"Faculdade da Região dos Lagos (FERLAGOS)";RJ;Privada;;;169;4.29;130;2.76;;;153;1.53;;
177;"Instituto Superior de Educação do Vale do Juruena (AJES)";MT;Privada;;;171;4.23;165;1.34;;;121;2.89;;
178;"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)";PA;Pública;0;0;172;4.17;178;0.81;123;0.93;132;2.43;;
179;"Faculdades Integradas Espírita (FIES)";PR;Privada;0;0;174;3.7;170;1.14;65;2.39;185;0.17;;
180;"Centro Universitário Para O Desenvolvimento do Alto Vale do Itajaí (UNIDAVI)";SC;Pública;;;175;3.62;112;3.49;;;186;0.13;;
181;"Instituto Superior do Litoral do Paraná (ISULPAR)";PR;Privada;;;177;3.07;168;1.22;156;0.1;148;1.75;;
182;"Faculdade Santa Izildinha (FIESI)";SP;Privada;0;0;178;3.06;173;1.02;150;0.25;147;1.79;;
183;"Faculdades Integradas da Upis (UPIS)";DF;Privada;0;0;179;2.64;163;1.42;122;0.96;183;0.26;;
184;"Instituto Superior de Educação Campo Limpo Paulista (ISECAMP)";SP;Privada;;;182;2.38;152;1.87;;;177;0.51;;
185;"Faculdade de Ensino Superior de São Miguel do Iguaçu (FAESI)";PR;Privada;;;183;2.23;161;1.5;143;0.43;182;0.3;;
186;"Centro de Ensino Superior de Juiz de Fora (CES/JF)";MG;Privada;0;0;184;2.11;146;2.11;;;;;;
187;"Centro Universitário Fundação de Ensino Octávio Bastos (UNIFEOB)";SP;Privada;0;0;185;2.02;166;1.3;;;172;0.72;;
188;"Faculdade Anhanguera de Educação, Ciências e Tecnologia de Sorocaba (FAECTS)";SP;Privada;;;186;1.85;185;0.53;;;158;1.32;;
189;"Faculdade de Formação de Professores de Belo Jardim (FABEJA)";PE;Pública;;;187;1.62;192;0.24;144;0.4;166;0.98;;
190;"Faculdades Integradas Asmec (ASMEC)";MG;Privada;;;188;1.42;163;1.42;;;;;;
191;"Universidade do Planalto Catarinense (UNIPLAC)";SC;Pública;;;189;1.23;196;0.08;;;162;1.15;;
192;"Faculdades Integradas de Ariquemes (FIAR)";RO;Privada;;;190;1.1;171;1.1;;;;;;
192;"Fundação de Ensino Superior de Clevelândia (FESC)";PR;Privada;;;190;1.1;171;1.1;;;;;;
194;"Faculdade de Formação de Professores da Mata Sul (FAMASUL)";PE;Pública;0;0;192;0.67;189;0.37;148;0.3;;;;
195;"Faculdades Integradas de Cataguases (FIC)";MG;Privada;0;0;193;0.62;188;0.41;;;184;0.21;;
196;"Faculdade Professor Dirson Maciel de Barros (FPDMB)";PE;Pública;;;194;0.57;184;0.57;;;;;;
197;"Centro de Ensino Superior de Arcoverde (CESA)";PE;Pública;;;195;0.48;192;0.24;152;0.2;188;0.04;;
198;"Faculdade de Ciências Humanas do Sertão Central (FACHUSC)";PE;Pública;;;196;0.37;197;0.04;147;0.33;;;;
199;"Faculdade de Filosofia, Ciências e Letras de Duque de Caxias (FFCLDC)";RJ;Privada;;;197;0.31;191;0.28;159;0.03;;;;
200;"Faculdade de Filosofia Santa Dorotéia (FFSD)";RJ;Privada;;;198;0.24;192;0.24;;;;;;
201;"Faculdade de Formação de Professores de Araripina (FAFOPA)";PE;Pública;;;199;0.12;195;0.12;;;;;;
